,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Pub_prod,Dev_prod,Developer_id,Publisher_id,Pub_score,Dev_score
14121,S.T.A.L.K.E.R.: Clear Sky,PC,2008.0,Shooter,Deep Silver,0.0,0.03,0.0,0.01,0.04,75.0,47.0,7.7,478.0,GSC Game World,M,121,4,1241,31,61.607142857142854,77.75
14127,Painkiller: Hell Wars,XB,2006.0,Shooter,DreamCatcher Interactive,0.03,0.01,0.0,0.0,0.04,68.0,33.0,7.4,16.0,People Can Fly,M,17,2,1332,239,63.0,74.5
14130,FunkMaster Flex's Digital Hitz Factory,PS2,2003.0,Misc,Jester Interactive,0.02,0.01,0.0,0.0,0.04,71.0,6.0,8.9,10.0,Jester Interactive,E,3,4,468,82,69.33333333333333,71.25
14132,Greg Hastings Paintball 2,PS3,2010.0,Shooter,Majesco Entertainment,0.03,0.0,0.0,0.0,0.04,46.0,5.0,tbd,,Super X Studios,E10+,92,4,1043,83,55.61363636363637,53.0
14140,World in Conflict,PC,2007.0,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04,89.0,44.0,8.1,301.0,Massive Entertainment,T,164,5,85,23,66.9051094890511,82.0
14143,Major League Baseball 2K8,PSP,,Sports,Unknown,0.03,0.0,0.0,0.0,0.03,63.0,5.0,tbd,,Kush Games,E,201,24,257,49,64.82417582417582,75.125
14145,Rebel Raiders: Operation Nighthawk,PS2,2006.0,Simulation,Kando Games,0.02,0.01,0.0,0.0,0.03,53.0,5.0,tbd,,Kando Games,E10+,1,2,1164,262,53.0,53.5
14150,Alienators: Evolution Continues,GBA,2001.0,Action,Activision,0.03,0.01,0.0,0.0,0.03,54.0,4.0,tbd,,Digital Eclipse,E,985,29,77,4,69.66783831282953,69.13793103448276
14154,Pro Cycling Manager 2016,PC,2016.0,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.03,64.0,6.0,4.8,5.0,Cyanide,,61,9,948,61,63.23684210526316,60.285714285714285
14155,Pirates: Duels on the High Seas,DS,2008.0,Action,Oxygen Interactive,0.03,0.0,0.0,0.0,0.03,50.0,15.0,tbd,,Oxygen Interactive,E,22,8,817,117,50.38461538461539,52.25
14156,MX World Tour Featuring Jamie Little,XB,2005.0,Racing,Crave Entertainment,0.03,0.01,0.0,0.0,0.03,51.0,5.0,tbd,,Impulse Games,E,71,3,937,41,59.55,51.5
14158,Tomb Raider: Anniversary,PC,2007.0,Action,Eidos Interactive,0.0,0.03,0.0,0.01,0.03,83.0,26.0,8.1,242.0,Nixxes Software,T,198,9,308,19,68.50359712230215,78.375
14161,Infamous: First Light,PS4,2014.0,Action,Sony Computer Entertainment,0.0,0.03,0.0,0.0,0.03,73.0,70.0,7.5,580.0,Sucker Punch,T,687,7,124,3,74.0028653295129,82.57142857142857
14164,Tour de France 2014,PS4,2014.0,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.03,53.0,9.0,5.1,22.0,Cyanide,E,61,9,948,61,63.23684210526316,60.285714285714285
14165,RedCard 20-03,XB,2002.0,Sports,Midway Games,0.03,0.01,0.0,0.0,0.03,67.0,8.0,9,4.0,Point of View,E,198,29,574,29,67.20979020979021,61.5
14171,The Night of the Rabbit,PC,2013.0,Adventure,Daedalic Entertainment,0.0,0.03,0.0,0.0,0.03,75.0,45.0,7.5,82.0,Daedalic Entertainment,,3,4,978,223,79.0,74.75
14172,Bounty Hounds,PSP,2006.0,Action,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03,63.0,14.0,6,7.0,Xpec,T,939,8,403,22,66.44802867383513,64.0
14181,TOCA Race Driver 3,XB,2006.0,Racing,Codemasters,0.03,0.01,0.0,0.0,0.03,84.0,25.0,8,6.0,Codemasters,E10+,150,62,273,43,70.94214876033058,77.77049180327869
14182,A Game of Thrones: Genesis,PC,2011.0,Strategy,Focus Home Interactive,0.0,0.03,0.0,0.01,0.03,53.0,40.0,4,110.0,Cyanide,,61,9,948,61,63.23684210526316,60.285714285714285
14188,Silent Scope,GBA,2002.0,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,70.0,5.0,8,5.0,Now Production,T,834,22,280,10,68.34451219512195,64.41176470588235
14192,The Cursed Crusade,PC,2011.0,Action,DTP Entertainment,0.0,0.03,0.0,0.01,0.03,55.0,7.0,6,33.0,Kylotonn,M,44,3,943,132,59.5,46.333333333333336
14193,Hotel Giant 2,PC,2008.0,Strategy,JoWood Productions,0.0,0.03,0.0,0.0,0.03,58.0,7.0,2.5,19.0,Enlight Software,E,22,1,1333,154,62.833333333333336,58.0
14197,DarkStar One,PC,2006.0,Simulation,Ubisoft,0.0,0.03,0.0,0.01,0.03,71.0,33.0,7.2,54.0,Ascaron Entertainment GmbH,T,933,3,1308,5,68.51433691756273,73.0
14199,ESPN NBA 2Night 2002,PS2,2002.0,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,59.0,13.0,tbd,,Konami,E,834,162,67,10,68.34451219512195,69.65891472868218
14202,"Crouching Tiger, Hidden Dragon",GBA,2003.0,Action,Ubisoft,0.02,0.01,0.0,0.0,0.03,60.0,12.0,tbd,,Ubisoft Shanghai,T,933,26,142,5,68.51433691756273,68.44
14206,Hitman: Blood Money,PC,2006.0,Action,Eidos Interactive,0.0,0.03,0.0,0.01,0.03,82.0,35.0,8.8,528.0,Io Interactive,M,198,20,122,19,68.50359712230215,79.25
14209,Duke Nukem 3D: 20th Anniversary World Tour,PS4,2016.0,Shooter,Gearbox Software,0.03,0.0,0.0,0.01,0.03,77.0,15.0,6.9,15.0,Gearbox Software,M,2,29,97,263,73.5,74.44444444444444
14210,Section 8,PC,2009.0,Shooter,SouthPeak Games,0.02,0.01,0.0,0.0,0.03,72.0,31.0,7,78.0,TimeGate Studios,T,37,3,780,51,60.19230769230769,67.33333333333333
14212,Sabre Wulf,GBA,,Platform,THQ,0.02,0.01,0.0,0.0,0.03,75.0,27.0,8,4.0,Rare Ltd.,E,715,16,41,26,66.74567901234568,76.625
14213,Alpha Protocol,PC,2010.0,Role-Playing,Sega,0.0,0.03,0.0,0.01,0.03,72.0,25.0,7.5,511.0,Obsidian Entertainment,M,638,16,75,25,69.74608150470219,78.4375
14214,Planescape: Torment,PC,1998.0,Role-Playing,Interplay,0.01,0.02,0.0,0.0,0.03,91.0,22.0,9.2,813.0,Black Isle Studios,T,30,4,484,85,74.4,82.25
14220,Driven,GBA,2001.0,Racing,BAM! Entertainment,0.02,0.01,0.0,0.0,0.03,68.0,10.0,tbd,,Crawfish Interactive,E,35,5,774,106,54.2,68.4
14221,Star Wars Jedi Knight: Jedi Academy,PC,2003.0,Shooter,Activision,0.0,0.03,0.0,0.0,0.03,81.0,34.0,8.6,293.0,Raven Software,T,985,16,154,4,69.66783831282953,79.9375
14222,Red Faction II,GC,2003.0,Shooter,THQ,0.03,0.01,0.0,0.0,0.03,79.0,12.0,7.3,4.0,Cranky Pants Games,M,715,4,865,26,66.74567901234568,71.25
14227,Battle Engine Aquila,PS2,2003.0,Shooter,Atari,0.02,0.01,0.0,0.0,0.03,73.0,17.0,9,5.0,Lost Toys,T,367,3,926,21,65.81308411214954,72.33333333333333
14229,Special Forces: Nemesis Strike,XB,2005.0,Shooter,Hip Interactive,0.03,0.01,0.0,0.0,0.03,60.0,10.0,6.5,4.0,Asobo Studio,M,5,16,422,174,50.2,61.666666666666664
14230,Women's Volleyball Championship,PS2,2007.0,Sports,Spike,0.0,0.0,0.03,0.0,0.03,32.0,7.0,4,4.0,Spike,E,37,17,242,79,65.22222222222223,57.94117647058823
14233,Crimson Tears,PS2,2004.0,Role-Playing,Capcom,0.02,0.01,0.0,0.0,0.03,62.0,30.0,7.8,4.0,DreamFactory,T,386,4,374,16,71.65581395348838,60.0
14234,Battle Assault 3 featuring Gundam Seed,PS2,2004.0,Action,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,48.0,9.0,8.7,7.0,Natsume,T,939,22,460,22,66.44802867383513,57.625
14235,WRC: FIA World Rally Championship,PSP,2005.0,Racing,Sony Computer Entertainment,0.02,0.01,0.0,0.0,0.03,67.0,18.0,7.8,19.0,Traveller's Tales,E,687,77,48,3,74.0028653295129,72.05333333333333
14242,Rapala Tournament Fishing!,X360,2006.0,Sports,Activision,0.03,0.0,0.0,0.0,0.03,41.0,4.0,8,6.0,FUN Labs,E,985,46,833,4,69.66783831282953,49.11764705882353
14245,Superstars V8 Racing,PS3,2009.0,Racing,Black Bean Games,0.0,0.02,0.0,0.01,0.03,66.0,29.0,4.9,9.0,Milestone S.r.l,E,34,36,664,112,63.38461538461539,66.56521739130434
14255,The Italian Job,GC,2003.0,Racing,Eidos Interactive,0.03,0.01,0.0,0.0,0.03,56.0,10.0,tbd,,Climax Group,T,198,34,320,19,68.50359712230215,64.06060606060606
14259,JoJo's Bizarre Adventure: Eyes of Heaven,PS4,2015.0,Fighting,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,61.0,35.0,7.4,44.0,CyberConnect2,T,939,22,303,22,66.44802867383513,72.0909090909091
14270,The Void,PC,2008.0,Adventure,Mamba Games,0.0,0.03,0.0,0.01,0.03,77.0,12.0,8.3,97.0,Ice-Pick Lodge,,2,1,1334,264,73.5,77.0
14272,Supreme Ruler: Cold War,PC,2011.0,Strategy,Paradox Interactive,0.0,0.03,0.0,0.01,0.03,63.0,12.0,6.8,27.0,BattleGoat Studios,RP,23,1,1335,171,71.86666666666666,63.0
14273,Rise of Nations: Rise of Legends,PC,2006.0,Strategy,Microsoft Game Studios,0.0,0.03,0.0,0.01,0.03,84.0,46.0,8.5,108.0,Big Huge Games,T,191,6,412,1,76.10884353741497,82.66666666666667
14274,The Sum of All Fears,GC,2003.0,Shooter,Ubisoft,0.03,0.01,0.0,0.0,0.03,36.0,11.0,3.4,5.0,Ubisoft Shanghai,T,933,26,142,5,68.51433691756273,68.44
14276,Yumi's Odd Odyssey,3DS,2013.0,Platform,Agatsuma Entertainment,0.0,0.0,0.03,0.0,0.03,74.0,13.0,7.7,23.0,Studio Saizensen,E,3,2,874,145,70.5,70.5
14282,EverBlue 2,PS2,2002.0,Adventure,Capcom,0.02,0.01,0.0,0.0,0.03,59.0,21.0,7.5,4.0,Arika,E,386,9,347,16,71.65581395348838,64.5
14295,Electroplankton,DS,2005.0,Misc,Nintendo,0.01,0.0,0.02,0.0,0.03,71.0,49.0,7,37.0,Indies Zero,E,706,9,110,0,75.52580645161291,75.0
14296,Just Dance 2017,PS4,2016.0,Misc,Ubisoft,0.02,0.0,0.0,0.01,0.03,73.0,12.0,tbd,,Ubisoft Paris,E10+,933,19,30,5,68.51433691756273,68.73333333333333
14302,CT Special Forces,GBA,2002.0,Action,LSP Games,0.02,0.01,0.0,0.0,0.03,71.0,14.0,tbd,,LSP,T,4,3,1336,265,60.666666666666664,60.666666666666664
14308,FIFA World Cup: Germany 2006,GBA,2006.0,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,57.0,4.0,6.9,7.0,EA Canada,E,1356,167,34,7,74.50535540408958,76.15094339622641
14310,Earthworm Jim 2,GBA,2002.0,Platform,Vivendi Games,0.02,0.01,0.0,0.0,0.03,45.0,10.0,5.7,6.0,Super Empire,E,164,1,1337,23,66.9051094890511,45.0
14312,Dungeon Maker: Hunting Ground,PSP,2006.0,Role-Playing,Global A Entertainment,0.03,0.0,0.0,0.0,0.03,70.0,18.0,6.4,8.0,Global A,E10+,4,3,1108,266,70.0,63.0
14316,MotoGP,PSP,2006.0,Racing,Sony Computer Entertainment,0.03,0.0,0.0,0.0,0.03,69.0,18.0,7.1,7.0,Namco Bandai Games,E,687,18,139,3,74.0028653295129,66.93333333333334
14320,Street Supremacy,PSP,2005.0,Racing,Konami Digital Entertainment,0.03,0.0,0.0,0.0,0.03,41.0,31.0,tbd,,Genki,E,834,12,255,10,68.34451219512195,61.0
14323,Apache: Air Assault,PC,2010.0,Simulation,Just Flight,0.0,0.03,0.0,0.0,0.03,64.0,7.0,7.5,18.0,Gaijin Entertainment,T,1,11,485,267,64.0,65.0909090909091
14328,Call of Juarez: Bound in Blood,PC,2009.0,Shooter,Ubisoft,0.0,0.03,0.0,0.0,0.03,78.0,39.0,8,282.0,Techland,M,933,20,163,5,68.51433691756273,67.65
14330,Red Faction: Guerrilla,PC,2009.0,Shooter,THQ,0.0,0.03,0.0,0.01,0.03,82.0,29.0,7.5,308.0,"Volition Inc., Reactor Zero",M,715,1,1338,26,66.74567901234568,82.0
14333,Disney Sports Soccer,GC,2002.0,Sports,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.03,75.0,7.0,tbd,,KCEO,E,834,7,679,10,68.34451219512195,55.857142857142854
14337,Legend of the Dragon,PSP,2007.0,Fighting,Game Factory,0.03,0.0,0.0,0.0,0.03,38.0,12.0,tbd,,Neko Entertainment,T,32,20,393,62,54.8,45.4
14341,Deus Ex: Mankind Divided,PC,2016.0,Role-Playing,Square Enix,0.0,0.03,0.0,0.0,0.03,83.0,55.0,6.1,684.0,"Eidos Montreal, Nixxes Software",M,234,1,1339,11,74.30434782608695,83.0
14344,Astonishia Story,PSP,2006.0,Role-Playing,Ubisoft,0.03,0.0,0.0,0.0,0.03,48.0,35.0,4.9,18.0,Sonnori,E10+,933,1,1340,5,68.51433691756273,48.0
14348,Prince of Persia: The Forgotten Sands,PC,2010.0,Action,Ubisoft,0.0,0.03,0.0,0.0,0.03,75.0,16.0,6.6,218.0,Ubisoft Montreal,T,933,101,50,5,68.51433691756273,74.59574468085107
14357,GunGriffon: Allied Strike,XB,2004.0,Simulation,Microsoft Game Studios,0.02,0.01,0.0,0.0,0.03,55.0,21.0,tbd,,Game Arts,T,191,15,8,1,76.10884353741497,76.35714285714286
14360,Stacked with Daniel Negreanu,PSP,2006.0,Misc,Myelin Media,0.03,0.0,0.0,0.0,0.03,63.0,13.0,tbd,,3G Studios,T,3,3,304,221,62.333333333333336,47.666666666666664
14367,RACE On,PC,2009.0,Racing,bitComposer Games,0.0,0.03,0.0,0.01,0.03,73.0,14.0,8.2,20.0,SimBin,E,5,5,933,153,62.5,74.4
14368,PopCap Arcade Vol 2,X360,2009.0,Misc,PopCap Games,0.03,0.0,0.0,0.0,0.03,67.0,4.0,tbd,,PopCap,E10+,15,26,340,118,80.5,77.6842105263158
14377,Song of the Deep,PC,2016.0,Action,Insomniac Games,0.03,0.0,0.0,0.0,0.03,73.0,12.0,6.3,15.0,Insomniac Games,E,3,10,70,217,69.33333333333333,79.66666666666667
14379,The Binding of Isaac,PC,2012.0,Action,Unknown,0.0,0.03,0.0,0.0,0.03,84.0,30.0,8.3,1010.0,"Edmund McMillen, Florian Himsl",,201,1,1341,49,64.82417582417582,84.0
14385,Tork: Prehistoric Punk,XB,2005.0,Platform,Microsoft Game Studios,0.02,0.01,0.0,0.0,0.03,62.0,21.0,6.2,6.0,Tiwak,E,191,1,1342,1,76.10884353741497,62.0
14390,Overlord II,PC,2009.0,Action,Codemasters,0.0,0.03,0.0,0.0,0.03,79.0,32.0,8.1,159.0,Triumph Studios,T,150,5,652,43,70.94214876033058,76.6
14391,Flipper Critters,DS,2007.0,Simulation,Conspiracy Entertainment,0.03,0.0,0.0,0.0,0.03,60.0,13.0,tbd,,Zen Studios,E,14,2,656,241,49.6,57.5
14394,Underground Pool,DS,2007.0,Sports,UFO Interactive,0.03,0.0,0.0,0.0,0.03,40.0,7.0,tbd,,FrontLine Studios,E,16,5,998,268,40.0,28.0
14398,Jikandia: The Timeless Land,PSP,2010.0,Role-Playing,Idea Factory,0.03,0.0,0.0,0.0,0.03,60.0,5.0,7.2,5.0,Opus Studio,T,133,1,1343,180,62.0,60.0
14401,Toy Shop,DS,2008.0,Simulation,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,31.0,7.0,5.4,11.0,"Gameinvest, Seed Studios, Lda",E,92,1,1344,83,55.61363636363637,31.0
14402,DiRT Rally,PC,2016.0,Racing,Codemasters,0.0,0.03,0.0,0.0,0.03,86.0,33.0,8.7,288.0,Codemasters,E,150,62,273,43,70.94214876033058,77.77049180327869
14403,Trials Fusion,PC,2014.0,Racing,Ubisoft,0.0,0.03,0.0,0.0,0.03,80.0,12.0,6.8,97.0,RedLynx,E10+,933,4,640,5,68.51433691756273,76.5
14404,SuperCar Challenge,PS3,2009.0,Racing,System 3 Arcade Software,0.0,0.03,0.0,0.01,0.03,65.0,23.0,7.8,11.0,System 3,,14,7,962,103,68.5,54.5
14406,Prison Architect,PS4,2016.0,Action,Introversion Software,0.01,0.01,0.0,0.01,0.03,80.0,18.0,8,19.0,"Introversion, Double Eleven",M,2,2,1345,269,77.0,77.0
14423,Sorcery Saga: The Curse of the Great Curry God,PSV,2013.0,Role-Playing,Rising Star Games,0.0,0.0,0.03,0.0,0.03,65.0,17.0,7.3,44.0,Zerodiv,T,87,3,989,71,65.65079365079364,61.666666666666664
14427,Dance Factory,PS2,2006.0,Action,Codemasters,0.02,0.01,0.0,0.0,0.03,56.0,22.0,5.8,8.0,Broadsword Interactive,E,150,3,969,43,70.94214876033058,46.0
14435,RoadKill,GC,2003.0,Action,Midway Games,0.02,0.01,0.0,0.0,0.03,64.0,12.0,tbd,,Terminal Reality,M,198,27,220,29,67.20979020979021,65.0
14436,The Legend of Heroes III: Song of the Ocean,PSP,2006.0,Role-Playing,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03,58.0,17.0,6.1,7.0,Microvision,E10+,939,3,993,22,66.44802867383513,63.0
14437,Combat Mission: Shock Force,PC,2007.0,Strategy,Paradox Interactive,0.0,0.03,0.0,0.0,0.03,62.0,15.0,3.3,86.0,Big Time Software,T,23,1,1346,171,71.86666666666666,62.0
14440,F1 2002,GC,2002.0,Racing,Electronic Arts,0.02,0.01,0.0,0.0,0.03,72.0,7.0,7.8,4.0,EA Sports,E,1356,172,17,7,74.50535540408958,80.37908496732027
14446,Sitting Ducks,GBA,2003.0,Platform,LSP Games,0.02,0.01,0.0,0.0,0.03,35.0,6.0,tbd,,LSP,E,4,3,1336,265,60.666666666666664,60.666666666666664
14448,Garfield: A Tale of Two Kitties,DS,2006.0,Platform,Game Factory,0.03,0.0,0.0,0.0,0.03,59.0,7.0,tbd,,Two Tribes,E,32,3,986,62,54.8,63.0
14449,Men of War,PC,2009.0,Strategy,505 Games,0.01,0.02,0.0,0.0,0.03,80.0,22.0,8.1,136.0,Best Way,M,191,2,1312,15,61.92631578947368,74.0
14456,Ultimate Block Party,PSP,2004.0,Puzzle,505 Games,0.03,0.0,0.0,0.0,0.03,76.0,12.0,tbd,,Magicpot,E,191,1,1347,15,61.92631578947368,76.0
14459,Stacked with Daniel Negreanu,XB,2006.0,Misc,Myelin Media,0.02,0.01,0.0,0.0,0.03,61.0,20.0,tbd,,5000ft,T,3,2,1190,221,62.333333333333336,62.0
14462,Konami Classics Series: Arcade Hits,DS,2007.0,Misc,Konami Digital Entertainment,0.01,0.0,0.02,0.0,0.03,76.0,29.0,tbd,,M2,E10+,834,3,296,10,68.34451219512195,73.0
14468,Dr. Muto,GC,2002.0,Platform,Midway Games,0.02,0.01,0.0,0.0,0.03,63.0,6.0,tbd,,Midway,T,198,60,155,29,67.20979020979021,68.55172413793103
14471,Egg Mania: Eggstreme Madness,PS2,2002.0,Puzzle,Kemco,0.02,0.01,0.0,0.0,0.03,64.0,8.0,tbd,,Kemco,E,21,6,1113,134,52.63636363636363,49.0
14472,Alter Ego,PC,1985.0,Simulation,Activision,0.0,0.03,0.0,0.01,0.03,59.0,9.0,5.8,19.0,"Viva Media, Viva Media, LLC",T,985,2,1348,4,69.66783831282953,59.0
14474,Zero Escape: Virtue's Last Reward,3DS,2012.0,Adventure,Rising Star Games,0.03,0.0,0.0,0.0,0.03,88.0,15.0,8.8,188.0,ChunSoft,M,87,5,188,71,65.65079365079364,68.8
14475,Darkstalkers Resurrection,PS3,2013.0,Fighting,Capcom,0.0,0.0,0.03,0.0,0.03,80.0,33.0,7.3,27.0,Iron Galaxy Studios,T,386,4,503,16,71.65581395348838,71.0
14476,Transformers: Devastation,PC,2015.0,Action,Activision,0.0,0.03,0.0,0.0,0.03,74.0,9.0,7.6,56.0,PlatinumGames,T,985,21,270,4,69.66783831282953,75.47058823529412
14477,MotoGP 15,XOne,2015.0,Racing,Milestone S.r.l.,0.0,0.03,0.0,0.0,0.03,65.0,9.0,,,Milestone S.r.l,,15,36,664,135,65.33333333333333,66.56521739130434
14479,Summer Athletics: The Ultimate Challenge,X360,2008.0,Sports,DTP Entertainment,0.02,0.01,0.0,0.0,0.03,48.0,10.0,tbd,,49Games,E,44,14,313,132,59.5,48.0
14480,The Golf Club,XOne,2014.0,Sports,Unknown,0.03,0.0,0.0,0.0,0.03,64.0,15.0,5.4,59.0,HB Studios Multimedia,E,201,23,240,49,64.82417582417582,49.916666666666664
14482,Neverwinter Nights,PC,2002.0,Role-Playing,Atari,0.0,0.03,0.0,0.0,0.03,91.0,34.0,8.2,490.0,BioWare,T,367,28,112,21,65.81308411214954,88.04545454545455
14493,Digimon World 4,XB,2005.0,Role-Playing,Atari,0.02,0.01,0.0,0.0,0.03,54.0,5.0,8.8,4.0,Bandai,E,367,13,467,21,65.81308411214954,57.583333333333336
14494,Guilty Gear XX Accent Core Plus,Wii,2009.0,Fighting,PQube,0.01,0.02,0.0,0.0,0.03,76.0,10.0,7.3,9.0,Arc System Works,T,45,46,461,89,76.52,76.375
14496,Galleon: Islands of Mystery,XB,2004.0,Action,SCi,0.02,0.01,0.0,0.0,0.03,67.0,40.0,7,10.0,Confounding Factor,T,17,1,1349,68,60.30769230769231,67.0
14501,Sunny Garcia Surfing,PS2,2001.0,Sports,Ubisoft,0.02,0.01,0.0,0.0,0.03,61.0,11.0,7.9,7.0,Krome Studios,E,933,33,203,5,68.51433691756273,61.303030303030305
14504,Lock On: Modern Air Combat,PC,2003.0,Simulation,Ubisoft,0.0,0.03,0.0,0.01,0.03,76.0,20.0,7.5,549.0,Eagle Dynamics,E,933,1,1350,5,68.51433691756273,76.0
14511,Worms: WMD,PS4,2016.0,Action,Sold Out,0.01,0.02,0.0,0.0,0.03,78.0,23.0,7.6,19.0,Team 17,E10+,2,24,420,270,76.5,63.26086956521739
14518,Rabbids Land,WiiU,2012.0,Misc,Ubisoft,0.01,0.01,0.0,0.0,0.03,52.0,26.0,5.2,29.0,Ubisoft Paris,E10+,933,19,30,5,68.51433691756273,68.73333333333333
14523,Guild Wars,PC,2005.0,Role-Playing,NCSoft,0.03,0.0,0.0,0.0,0.03,89.0,53.0,8.4,455.0,ArenaNet,T,6,5,169,32,85.8,86.75
14529,Take On Helicopters,PC,2011.0,Simulation,Unknown,0.0,0.02,0.0,0.01,0.03,70.0,10.0,6.7,28.0,Bohemia Interactive,T,201,4,1000,49,64.82417582417582,71.25
14533,S.L.A.I.: Steel Lancer Arena International,PS2,2005.0,Simulation,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.03,66.0,16.0,7.8,10.0,Genki,T,834,12,255,10,68.34451219512195,61.0
14534,Freaky Flyers,XB,2003.0,Racing,Midway Games,0.02,0.01,0.0,0.0,0.03,64.0,22.0,tbd,,Midway,T,198,60,155,29,67.20979020979021,68.55172413793103
14535,Nacho Libre,DS,2006.0,Action,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,56.0,6.0,5.8,6.0,BudCat,E10+,92,15,332,83,55.61363636363637,70.9
14536,Power Rangers Super Megaforce ,3DS,2014.0,Action,Namco Bandai Games,0.01,0.01,0.0,0.0,0.03,43.0,7.0,tbd,,Bandai Namco Games,E10+,939,26,234,22,66.44802867383513,65.61904761904762
14537,Homeworld 2,PC,2003.0,Strategy,Vivendi Games,0.0,0.03,0.0,0.0,0.03,83.0,31.0,8.3,128.0,Relic,T,164,14,542,23,66.9051094890511,79.92857142857143
14539,Rayman 3: Hoodlum Havoc,PC,2003.0,Platform,Ubisoft,0.0,0.03,0.0,0.0,0.03,74.0,8.0,8.3,70.0,Ubisoft,E,933,204,11,5,68.51433691756273,66.06666666666666
14543,Graffiti Kingdom,PS2,2004.0,Role-Playing,505 Games,0.01,0.01,0.0,0.0,0.03,71.0,27.0,7.1,12.0,Taito Corporation,E,191,26,49,15,61.92631578947368,67.38461538461539
14548,Combat Elite: WWII Paratroopers,XB,,Shooter,Unknown,0.02,0.01,0.0,0.0,0.03,56.0,11.0,tbd,,BattleBorne,T,201,2,1242,49,64.82417582417582,55.0
14550,Bubble Bobble Evolution,PSP,2006.0,Puzzle,Rising Star Games,0.03,0.0,0.0,0.0,0.03,47.0,5.0,tbd,,Opus,E,87,9,720,71,65.65079365079364,58.111111111111114
14551,Klonoa 2: Dream Champ Tournament,GBA,2002.0,Platform,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,78.0,20.0,9.3,6.0,Namco,E,939,64,31,22,66.44802867383513,75.9375
14553,N+,PSP,2007.0,Platform,Atari,0.03,0.0,0.0,0.0,0.03,79.0,21.0,7.8,18.0,"Metanet Software Inc., SilverBirch Studios",E,367,2,1210,21,65.81308411214954,80.5
14555,Ducati World Racing Challenge,PS,2001.0,Racing,Acclaim Entertainment,0.02,0.01,0.0,0.0,0.03,68.0,7.0,tbd,,Attention To Detail,E,186,6,773,28,66.09302325581395,61.666666666666664
14562,Away: Shuffle Dungeon,DS,2008.0,Role-Playing,Majesco Entertainment,0.02,0.0,0.0,0.0,0.03,65.0,17.0,tbd,,"Mistwalker, Artoon",E10+,92,3,401,83,55.61363636363637,74.66666666666667
14567,Knights of Honor,PC,2004.0,Strategy,Sunflowers,0.0,0.02,0.0,0.01,0.03,77.0,26.0,9.1,89.0,Black Sea Studios,E10+,1,2,1351,271,77.0,70.0
14568,CIMA: The Enemy,GBA,2003.0,Role-Playing,Marvelous Interactive,0.02,0.01,0.0,0.0,0.03,70.0,11.0,tbd,,Neverland,E,56,15,538,120,65.63636363636364,66.15384615384616
14570,The Inner World,PC,2013.0,Adventure,Headup Games,0.0,0.03,0.0,0.0,0.03,72.0,18.0,8.1,48.0,Headup Games,,1,1,1352,272,72.0,72.0
14583,Empire Earth II,PC,2005.0,Strategy,Vivendi Games,0.0,0.03,0.0,0.0,0.03,79.0,39.0,7.1,89.0,Mad Doc Software,T,164,4,913,23,66.9051094890511,62.25
14585,Pet Alien: An Intergalactic Puzzlepalooza,DS,2007.0,Action,Game Factory,0.03,0.0,0.0,0.0,0.03,58.0,16.0,tbd,,Shin'en,E,32,10,608,62,54.8,67.6
14593,Hot Pixel,PSP,2007.0,Puzzle,Atari,0.03,0.0,0.0,0.0,0.03,55.0,35.0,6.5,6.0,zSlide,T,367,1,1353,21,65.81308411214954,55.0
14594,Doodle Hex,DS,2008.0,Puzzle,Pinnacle,0.0,0.03,0.0,0.0,0.03,68.0,14.0,,,Tragnarion Studios,,5,1,1354,273,77.5,68.0
14596,Valentino Rossi: The Game,XOne,2016.0,Racing,Namco Bandai Games,0.01,0.02,0.0,0.0,0.03,74.0,5.0,8.1,7.0,Milestone S.r.l,E,939,36,664,22,66.44802867383513,66.56521739130434
14598,Codename: Panzers Cold War,PC,2009.0,Strategy,Atari,0.0,0.02,0.0,0.0,0.03,67.0,28.0,5.8,8.0,Stormregion,T,367,3,1048,21,65.81308411214954,71.66666666666667
14603,R-Type III: The Third Lightning,GBA,2004.0,Shooter,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,46.0,11.0,tbd,,Raylight Studios,E,104,5,1102,52,51.5531914893617,58.666666666666664
14604,Star Wars: The Force Unleashed II,PC,2010.0,Action,LucasArts,0.03,0.0,0.0,0.0,0.03,59.0,14.0,5.8,162.0,LucasArts,T,90,22,137,14,70.14864864864865,67.9047619047619
